Date,Ticker,Long Count,Exit Long Count,Short Count,Exit Short Count,Long - Short Cout
2025-08-06 00:00:00,EGX50LASTEWIMB,13.0,37.0,27.0,23.0,-14.0
2025-08-07 00:00:00,EGX50LASTEWIMB,14,36,27,23,-13
2025-08-10 00:00:00,EGX50LASTEWIMB,19.0,31.0,17.0,33.0,2.0
2025-08-11 00:00:00,EGX50LASTEWIMB,19.0,31.0,17.0,33.0,2.0
2025-08-12 00:00:00,EGX50LASTEWIMB,20.0,30.0,18.0,32.0,2.0
2025-08-13 00:00:00,EGX50LASTEWIMB,20.0,30.0,20.0,30.0,0.0
2025-08-14 00:00:00,EGX50LASTEWIMB,19,31,21,29,-2
2025-08-17 00:00:00,EGX50LASTEWIMB,22.0,28.0,21.0,29.0,1.0
2025-08-18 00:00:00,EGX50LASTEWIMB,23.0,27.0,21.0,29.0,2.0
2025-08-19 00:00:00,EGX50LASTEWIMB,23.0,27.0,20.0,30.0,3.0
2025-08-20 00:00:00,EGX50LASTEWIMB,16.0,34.0,28.0,22.0,-12.0
2025-08-21 00:00:00,EGX50LASTEWIMB,15,35,29,21,-14
2025-08-24 00:00:00,EGX50LASTEWIMB,12.0,38.0,35.0,15.0,-23.0
2025-08-25 00:00:00,EGX50LASTEWIMB,12.0,38.0,34.0,16.0,-22.0
2025-08-26 00:00:00,EGX50LASTEWIMB,13.0,37.0,35.0,15.0,-22.0
2025-08-27 00:00:00,EGX50LASTEWIMB,14.0,36.0,33.0,17.0,-19.0
2025-08-28 00:00:00,EGX50LASTEWIMB,13,37,33,17,-20
2025-08-31 00:00:00,EGX50LASTEWIMB,11.0,39.0,35.0,15.0,-24.0
2025-09-01 00:00:00,EGX50LASTEWIMB,11.0,39.0,34.0,16.0,-23.0
2025-09-02 00:00:00,EGX50LASTEWIMB,12.0,38.0,33.0,17.0,-21.0
2025-09-03 00:00:00,EGX50LASTEWIMB,10,40,35,15,-25
2025-09-07 00:00:00,EGX50LASTEWIMB,11.0,39.0,36.0,14.0,-25.0
2025-09-08 00:00:00,EGX50LASTEWIMB,11.0,39.0,34.0,16.0,-23.0
2025-09-09 00:00:00,EGX50LASTEWIMB,10.0,40.0,35.0,15.0,-25.0
2025-09-10 00:00:00,EGX50LASTEWIMB,14.0,36.0,31.0,19.0,-17.0
2025-09-11 00:00:00,EGX50LASTEWIMB,16,34,30,20,-14
2025-09-14 00:00:00,EGX50LASTEWIMB,17.0,33.0,27.0,23.0,-10.0
2025-09-15 00:00:00,EGX50LASTEWIMB,19.0,31.0,23.0,27.0,-4.0
2025-09-16 00:00:00,EGX50LASTEWIMB,18.0,32.0,24.0,26.0,-6.0
2025-09-17 00:00:00,EGX50LASTEWIMB,22.0,28.0,20.0,30.0,2.0
2025-09-18 00:00:00,EGX50LASTEWIMB,23,27,19,31,4
2025-09-21 00:00:00,EGX50LASTEWIMB,21.0,29.0,21.0,29.0,0.0
2025-09-22 00:00:00,EGX50LASTEWIMB,22.0,28.0,20.0,30.0,2.0
2025-09-23 00:00:00,EGX50LASTEWIMB,23.0,27.0,19.0,31.0,4.0
2025-09-24 00:00:00,EGX50LASTEWIMB,25.0,25.0,17.0,33.0,8.0
2025-09-25 00:00:00,EGX50LASTEWIMB,26,24,14,36,12
2025-09-28 00:00:00,EGX50LASTEWIMB,28.0,22.0,12.0,38.0,16.0
2025-09-29 00:00:00,EGX50LASTEWIMB,30.0,20.0,10.0,40.0,20.0
2025-09-30 00:00:00,EGX50LASTEWIMB,32.0,18.0,8.0,42.0,24.0
2025-10-01 00:00:00,EGX50LASTEWIMB,31.0,19.0,8.0,42.0,23.0
2025-10-02 00:00:00,EGX50LASTEWIMB,33,17,8,42,25
2025-10-05 00:00:00,EGX50LASTEWIMB,38.0,12.0,7.0,43.0,31.0
2025-10-06 00:00:00,EGX50LASTEWIMB,39.0,11.0,6.0,44.0,33.0
2025-10-07 00:00:00,EGX50LASTEWIMB,39.0,11.0,6.0,44.0,33.0
2025-10-08 00:00:00,EGX50LASTEWIMB,38,12,7,43,31
2025-10-12 00:00:00,EGX50LASTEWIMB,36.0,14.0,8.0,42.0,28.0
2025-10-13 00:00:00,EGX50LASTEWIMB,33.0,17.0,10.0,40.0,23.0
2025-10-14 00:00:00,EGX50LASTEWIMB,33.0,17.0,11.0,39.0,22.0
2025-10-15 00:00:00,EGX50LASTEWIMB,32.0,18.0,11.0,39.0,21.0
2025-10-16 00:00:00,EGX50LASTEWIMB,28,22,11,39,17
2025-10-19 00:00:00,EGX50LASTEWIMB,27.0,23.0,12.0,38.0,15.0
2025-10-20 00:00:00,EGX50LASTEWIMB,28.0,22.0,12.0,38.0,16.0
2025-10-21 00:00:00,EGX50LASTEWIMB,28.0,22.0,15.0,35.0,13.0
2025-10-22 00:00:00,EGX50LASTEWIMB,27.0,23.0,19.0,31.0,8.0
2025-10-23 00:00:00,EGX50LASTEWIMB,24,26,19,31,5
2025-10-26 00:00:00,EGX50LASTEWIMB,26.0,24.0,18.0,32.0,8.0
2025-10-27 00:00:00,EGX50LASTEWIMB,28.0,22.0,18.0,32.0,10.0
2025-10-28 00:00:00,EGX50LASTEWIMB,24.0,26.0,21.0,29.0,3.0
2025-10-29 00:00:00,EGX50LASTEWIMB,22.0,28.0,24.0,26.0,-2.0
2025-10-30 00:00:00,EGX50LASTEWIMB,19,31,25,25,-6
2025-11-02 00:00:00,EGX50LASTEWIMB,13.0,37.0,30.0,20.0,-17.0
2025-11-03 00:00:00,EGX50LASTEWIMB,13.0,37.0,30.0,20.0,-17.0
2025-11-04 00:00:00,EGX50LASTEWIMB,11.0,39.0,32.0,18.0,-21.0
2025-11-05 00:00:00,EGX50LASTEWIMB,9.0,41.0,34.0,16.0,-25.0
2025-11-06 00:00:00,EGX50LASTEWIMB,11,39,33,17,-22
2025-11-09 00:00:00,EGX50LASTEWIMB,15.0,35.0,31.0,19.0,-16.0
2025-11-10 00:00:00,EGX50LASTEWIMB,16.0,34.0,31.0,19.0,-15.0
2025-11-11 00:00:00,EGX50LASTEWIMB,17.0,33.0,30.0,20.0,-13.0
2025-11-13 00:00:00,EGX50LASTEWIMB,17,33,26,24,-9
2025-11-16 00:00:00,EGX50LASTEWIMB,17.0,33.0,25.0,25.0,-8.0
2025-11-17 00:00:00,EGX50LASTEWIMB,17.0,33.0,26.0,24.0,-9.0
2025-11-18 00:00:00,EGX50LASTEWIMB,17.0,33.0,27.0,23.0,-10.0
2025-11-19 00:00:00,EGX50LASTEWIMB,16.0,34.0,27.0,23.0,-11.0
2025-11-20 00:00:00,EGX50LASTEWIMB,14,36,26,24,-12
2025-11-23 00:00:00,EGX50LASTEWIMB,12.0,38.0,31.0,19.0,-19.0
2025-11-24 00:00:00,EGX50LASTEWIMB,13.0,37.0,35.0,15.0,-22.0
2025-11-25 00:00:00,EGX50LASTEWIMB,11.0,39.0,38.0,12.0,-27.0
2025-11-26 00:00:00,EGX50LASTEWIMB,9.0,41.0,39.0,11.0,-30.0
2025-11-27 00:00:00,EGX50LASTEWIMB,8,42,39,11,-31
2025-11-30 00:00:00,EGX50LASTEWIMB,8.0,42.0,38.0,12.0,-30.0
2025-12-01 00:00:00,EGX50LASTEWIMB,12.0,38.0,34.0,16.0,-22.0
2025-12-02 00:00:00,EGX50LASTEWIMB,12.0,38.0,30.0,20.0,-18.0
2025-12-03 00:00:00,EGX50LASTEWIMB,16.0,34.0,26.0,24.0,-10.0
2025-12-04 00:00:00,EGX50LASTEWIMB,15,35,26,24,-11
2025-12-07 00:00:00,EGX50LASTEWIMB,17.0,33.0,24.0,26.0,-7.0
2025-12-08 00:00:00,EGX50LASTEWIMB,20.0,30.0,19.0,31.0,1.0
2025-12-09 00:00:00,EGX50LASTEWIMB,25.0,25.0,17.0,33.0,8.0
2025-12-10 00:00:00,EGX50LASTEWIMB,28.0,22.0,15.0,35.0,13.0
2025-12-11 00:00:00,EGX50LASTEWIMB,29,21,15,35,14
2025-12-14 00:00:00,EGX50LASTEWIMB,29.0,21.0,14.0,36.0,15.0
2025-12-16 00:00:00,EGX50LASTEWIMB,29.0,21.0,17.0,33.0,12.0
2025-12-17 00:00:00,EGX50LASTEWIMB,26.0,24.0,21.0,29.0,5.0
2025-12-18 00:00:00,EGX50LASTEWIMB,21,29,23,27,-2
2025-12-21 00:00:00,EGX50LASTEWIMB,21.0,29.0,24.0,26.0,-3.0
2025-12-22 00:00:00,EGX50LASTEWIMB,20.0,30.0,25.0,25.0,-5.0
2025-12-23 00:00:00,EGX50LASTEWIMB,20.0,30.0,25.0,25.0,-5.0
2025-12-24 00:00:00,EGX50LASTEWIMB,20.0,30.0,25.0,25.0,-5.0
2025-12-25 00:00:00,EGX50LASTEWIMB,20,30,24,26,-4
2025-12-28 00:00:00,EGX50LASTEWIMB,19.0,31.0,26.0,24.0,-7.0
2025-12-29 00:00:00,EGX50LASTEWIMB,20.0,30.0,24.0,26.0,-4.0
2025-12-30 00:00:00,EGX50LASTEWIMB,19.0,31.0,26.0,24.0,-7.0
2025-12-31 00:00:00,EGX50LASTEWIMB,19,31,24,26,-5
2026-01-04 00:00:00,EGX50LASTEWIMB,19.0,31.0,24.0,26.0,-5.0
2026-01-05 00:00:00,EGX50LASTEWIMB,14.0,36.0,31.0,19.0,-17.0
2026-01-06 00:00:00,EGX50LASTEWIMB,15.0,35.0,28.0,22.0,-13.0
2026-01-08 00:00:00,EGX50LASTEWIMB,16,34,28,22,-12
2026-01-11 00:00:00,EGX50LASTEWIMB,22.0,28.0,24.0,26.0,-2.0
2026-01-12 00:00:00,EGX50LASTEWIMB,22.0,28.0,23.0,27.0,-1.0
2026-01-13 00:00:00,EGX50LASTEWIMB,21.0,29.0,26.0,24.0,-5.0
2026-01-14 00:00:00,EGX50LASTEWIMB,19.0,31.0,30.0,20.0,-11.0
2026-01-15 00:00:00,EGX50LASTEWIMB,15,35,31,19,-16
2026-01-18 00:00:00,EGX50LASTEWIMB,15.0,35.0,30.0,20.0,-15.0
2026-01-19 00:00:00,EGX50LASTEWIMB,16.0,34.0,29.0,21.0,-13.0
2026-01-20 00:00:00,EGX50LASTEWIMB,18.0,32.0,27.0,23.0,-9.0
2026-01-21 00:00:00,EGX50LASTEWIMB,22.0,28.0,23.0,27.0,-1.0
2026-01-22 00:00:00,EGX50LASTEWIMB,25,25,20,30,5
2026-01-25 00:00:00,EGX50LASTEWIMB,30.0,20.0,13.0,37.0,17.0
2026-01-26 00:00:00,EGX50LASTEWIMB,30.0,20.0,13.0,37.0,17.0
2026-01-27 00:00:00,EGX50LASTEWIMB,30.0,20.0,14.0,36.0,16.0
2026-01-28 00:00:00,EGX50LASTEWIMB,31,19,15,35,16
2026-02-01 00:00:00,EGX50LASTEWIMB,28.0,22.0,18.0,32.0,10.0
2026-02-02 00:00:00,EGX50LASTEWIMB,26.0,24.0,17.0,33.0,9.0
2026-02-03 00:00:00,EGX50LASTEWIMB,28.0,22.0,16.0,34.0,12.0
2026-02-04 00:00:00,EGX50LASTEWIMB,35.0,15.0,9.0,41.0,26.0
2026-02-05 00:00:00,EGX50LASTEWIMB,33,17,12,38,21
